Time,hhmm,VOLUME
2021-06-23 15:40:00,15:40,665831
2021-06-23 15:50:00,15:50,913184
2021-06-23 16:00:00,16:00,1220044
2021-06-24 09:40:00,09:40,2251621
2021-06-24 09:50:00,09:50,1142567
2021-06-24 10:00:00,10:00,774236
2021-06-24 10:10:00,10:10,1068585
2021-06-24 10:20:00,10:20,939016
2021-06-24 10:30:00,10:30,849735
2021-06-24 10:40:00,10:40,766456
2021-06-24 10:50:00,10:50,560307
2021-06-24 11:00:00,11:00,743256
2021-06-24 11:10:00,11:10,938800
2021-06-24 11:20:00,11:20,717037
2021-06-24 11:30:00,11:30,587053
2021-06-24 11:40:00,11:40,338617
2021-06-24 11:50:00,11:50,567986
2021-06-24 12:00:00,12:00,344835
2021-06-24 12:10:00,12:10,314188
2021-06-24 12:20:00,12:20,1552364
2021-06-24 12:30:00,12:30,363010
2021-06-24 12:40:00,12:40,674089
2021-06-24 12:50:00,12:50,585616
2021-06-24 13:00:00,13:00,938958
2021-06-24 13:10:00,13:10,610415
2021-06-24 13:20:00,13:20,941466
2021-06-24 13:30:00,13:30,851300
2021-06-24 13:40:00,13:40,820530
2021-06-24 13:50:00,13:50,764731
2021-06-24 14:00:00,14:00,765858
2021-06-24 14:10:00,14:10,665613
2021-06-24 14:20:00,14:20,445990
2021-06-24 14:30:00,14:30,632130
2021-06-24 14:40:00,14:40,587898
2021-06-24 14:50:00,14:50,443648
2021-06-24 15:00:00,15:00,390457
2021-06-24 15:10:00,15:10,466585
2021-06-24 15:20:00,15:20,1112664
2021-06-24 15:30:00,15:30,542256
2021-06-24 15:40:00,15:40,878827
2021-06-24 15:50:00,15:50,895600
2021-06-24 16:00:00,16:00,2231478
2021-06-25 09:40:00,09:40,1557232
2021-06-25 09:50:00,09:50,849219
2021-06-25 10:00:00,10:00,1488856
2021-06-25 10:10:00,10:10,1018696
2021-06-25 10:20:00,10:20,1187420
2021-06-25 10:30:00,10:30,1016649
2021-06-25 10:40:00,10:40,1000409
2021-06-25 10:50:00,10:50,663347
2021-06-25 11:00:00,11:00,686375
2021-06-25 11:10:00,11:10,685248
2021-06-25 11:20:00,11:20,486657
2021-06-25 11:30:00,11:30,419880
2021-06-25 11:40:00,11:40,389525
2021-06-25 11:50:00,11:50,507887
2021-06-25 12:00:00,12:00,238320
2021-06-25 12:10:00,12:10,283711
2021-06-25 12:20:00,12:20,490064
2021-06-25 12:30:00,12:30,396595
2021-06-25 12:40:00,12:40,340793
2021-06-25 12:50:00,12:50,221263
2021-06-25 13:00:00,13:00,246082
2021-06-25 13:10:00,13:10,246047
2021-06-25 13:20:00,13:20,388237
2021-06-25 13:30:00,13:30,250853
2021-06-25 13:40:00,13:40,574141
2021-06-25 13:50:00,13:50,346804
2021-06-25 14:00:00,14:00,291743
2021-06-25 14:10:00,14:10,258431
2021-06-25 14:20:00,14:20,327844
2021-06-25 14:30:00,14:30,340818
2021-06-25 14:40:00,14:40,571841
2021-06-25 14:50:00,14:50,467725
2021-06-25 15:00:00,15:00,394328
2021-06-25 15:10:00,15:10,474536
2021-06-25 15:20:00,15:20,316623
2021-06-25 15:30:00,15:30,551762
2021-06-25 15:40:00,15:40,740670
2021-06-25 15:50:00,15:50,1132441
2021-06-25 16:00:00,16:00,3447971
2021-06-28 09:40:00,09:40,2309580
2021-06-28 09:50:00,09:50,1458902
2021-06-28 10:00:00,10:00,1046249
2021-06-28 10:10:00,10:10,1392441
2021-06-28 10:20:00,10:20,1164307
2021-06-28 10:30:00,10:30,901757
2021-06-28 10:40:00,10:40,948118
2021-06-28 10:50:00,10:50,640923
2021-06-28 11:00:00,11:00,1231268
2021-06-28 11:10:00,11:10,834725
2021-06-28 11:20:00,11:20,620887
2021-06-28 11:30:00,11:30,594524
2021-06-28 11:40:00,11:40,629842
2021-06-28 11:50:00,11:50,920574
2021-06-28 12:00:00,12:00,326205
2021-06-28 12:10:00,12:10,816151
2021-06-28 12:20:00,12:20,430813
2021-06-28 12:30:00,12:30,829406
2021-06-28 12:40:00,12:40,2131299
2021-06-28 12:50:00,12:50,685307
2021-06-28 13:00:00,13:00,374743
2021-06-28 13:10:00,13:10,528063
2021-06-28 13:20:00,13:20,370575
2021-06-28 13:30:00,13:30,345401
2021-06-28 13:40:00,13:40,374876
2021-06-28 13:50:00,13:50,359338
2021-06-28 14:00:00,14:00,265822
2021-06-28 14:10:00,14:10,385547
2021-06-28 14:20:00,14:20,309830
2021-06-28 14:30:00,14:30,296174
2021-06-28 14:40:00,14:40,239170
2021-06-28 14:50:00,14:50,419235
2021-06-28 15:00:00,15:00,1193056
2021-06-28 15:10:00,15:10,1282185
2021-06-28 15:20:00,15:20,990791
2021-06-28 15:30:00,15:30,486711
2021-06-28 15:40:00,15:40,1397672
2021-06-28 15:50:00,15:50,1033468
2021-06-28 16:00:00,16:00,4678170
2021-06-29 09:40:00,09:40,2103948
2021-06-29 09:50:00,09:50,1435217
2021-06-29 10:00:00,10:00,826010
2021-06-29 10:10:00,10:10,788351
2021-06-29 10:20:00,10:20,924662
2021-06-29 10:30:00,10:30,1302722
2021-06-29 10:40:00,10:40,867722
2021-06-29 10:50:00,10:50,692473
2021-06-29 11:00:00,11:00,967235
2021-06-29 11:10:00,11:10,776250
2021-06-29 11:20:00,11:20,541200
2021-06-29 11:30:00,11:30,403721
2021-06-29 11:40:00,11:40,343792
2021-06-29 11:50:00,11:50,341100
2021-06-29 12:00:00,12:00,301070
2021-06-29 12:10:00,12:10,239430
2021-06-29 12:20:00,12:20,810244
2021-06-29 12:30:00,12:30,552228
2021-06-29 12:40:00,12:40,552286
2021-06-29 12:50:00,12:50,316879
2021-06-29 13:00:00,13:00,627469
2021-06-29 13:10:00,13:10,481156
2021-06-29 13:20:00,13:20,508888
2021-06-29 13:30:00,13:30,394342
2021-06-29 13:40:00,13:40,307409
2021-06-29 13:50:00,13:50,370173
2021-06-29 14:00:00,14:00,620024
2021-06-29 14:10:00,14:10,472532
2021-06-29 14:20:00,14:20,266905
2021-06-29 14:30:00,14:30,544617
2021-06-29 14:40:00,14:40,392416
2021-06-29 14:50:00,14:50,684063
2021-06-29 15:00:00,15:00,1707178
2021-06-29 15:10:00,15:10,266335
2021-06-29 15:20:00,15:20,468790
2021-06-29 15:30:00,15:30,563221
2021-06-29 15:40:00,15:40,688837
2021-06-29 15:50:00,15:50,507695
2021-06-29 16:00:00,16:00,2021279
2021-06-30 09:40:00,09:40,2256894
2021-06-30 09:50:00,09:50,1014411
2021-06-30 10:00:00,10:00,1207182
2021-06-30 10:10:00,10:10,672669
2021-06-30 10:20:00,10:20,786203
2021-06-30 10:30:00,10:30,602040
2021-06-30 10:40:00,10:40,1900016
2021-06-30 10:50:00,10:50,482429
2021-06-30 11:00:00,11:00,590879
2021-06-30 11:10:00,11:10,454542
2021-06-30 11:20:00,11:20,522916
2021-06-30 11:30:00,11:30,466513
2021-06-30 11:40:00,11:40,365848
2021-06-30 11:50:00,11:50,434705
2021-06-30 12:00:00,12:00,386285
2021-06-30 12:10:00,12:10,436017
2021-06-30 12:20:00,12:20,296050
2021-06-30 12:30:00,12:30,1686878
2021-06-30 12:40:00,12:40,731695
2021-06-30 12:50:00,12:50,375279
2021-06-30 13:00:00,13:00,502918
2021-06-30 13:10:00,13:10,796675
2021-06-30 13:20:00,13:20,486275
2021-06-30 13:30:00,13:30,290724
2021-06-30 13:40:00,13:40,343749
2021-06-30 13:50:00,13:50,469391
2021-06-30 14:00:00,14:00,283998
2021-06-30 14:10:00,14:10,426380
2021-06-30 14:20:00,14:20,327973
2021-06-30 14:30:00,14:30,296745
2021-06-30 14:40:00,14:40,335693
2021-06-30 14:50:00,14:50,686387
2021-06-30 15:00:00,15:00,1611081
2021-06-30 15:10:00,15:10,322056
2021-06-30 15:20:00,15:20,446936
2021-06-30 15:30:00,15:30,1011884
2021-06-30 15:40:00,15:40,879068
2021-06-30 15:50:00,15:50,752958
2021-06-30 16:00:00,16:00,3969390
2021-07-01 09:40:00,09:40,1986086
2021-07-01 09:50:00,09:50,1549181
2021-07-01 10:00:00,10:00,1103232
2021-07-01 10:10:00,10:10,1179475
2021-07-01 10:20:00,10:20,779284
2021-07-01 10:30:00,10:30,863022
2021-07-01 10:40:00,10:40,687884
2021-07-01 10:50:00,10:50,499296
2021-07-01 11:00:00,11:00,910609
2021-07-01 11:10:00,11:10,744127
2021-07-01 11:20:00,11:20,1306557
2021-07-01 11:30:00,11:30,1213436
2021-07-01 11:40:00,11:40,575654
2021-07-01 11:50:00,11:50,804231
2021-07-01 12:00:00,12:00,604578
2021-07-01 12:10:00,12:10,362921
2021-07-01 12:20:00,12:20,364764
2021-07-01 12:30:00,12:30,422961
2021-07-01 12:40:00,12:40,550949
2021-07-01 12:50:00,12:50,446422
2021-07-01 13:00:00,13:00,427939
2021-07-01 13:10:00,13:10,301813
2021-07-01 13:20:00,13:20,297317
2021-07-01 13:30:00,13:30,283983
2021-07-01 13:40:00,13:40,501633
2021-07-01 13:50:00,13:50,547416
2021-07-01 14:00:00,14:00,402312
2021-07-01 14:10:00,14:10,454854
2021-07-01 14:20:00,14:20,368086
2021-07-01 14:30:00,14:30,608264
2021-07-01 14:40:00,14:40,697356
2021-07-01 14:50:00,14:50,292821
2021-07-01 15:00:00,15:00,291609
2021-07-01 15:10:00,15:10,402596
2021-07-01 15:20:00,15:20,452175
2021-07-01 15:30:00,15:30,360347
2021-07-01 15:40:00,15:40,702378
2021-07-01 15:50:00,15:50,1197116
2021-07-01 16:00:00,16:00,1591417
2021-07-02 09:40:00,09:40,2402607
2021-07-02 09:50:00,09:50,1252132
2021-07-02 10:00:00,10:00,814253
2021-07-02 10:10:00,10:10,1032619
2021-07-02 10:20:00,10:20,579844
2021-07-02 10:30:00,10:30,513365
2021-07-02 10:40:00,10:40,1059998
2021-07-02 10:50:00,10:50,705915
2021-07-02 11:00:00,11:00,510404
2021-07-02 11:10:00,11:10,412447
2021-07-02 11:20:00,11:20,619860
2021-07-02 11:30:00,11:30,388633
2021-07-02 11:40:00,11:40,468762
2021-07-02 11:50:00,11:50,584131
2021-07-02 12:00:00,12:00,587447
2021-07-02 12:10:00,12:10,323076
2021-07-02 12:20:00,12:20,384615
2021-07-02 12:30:00,12:30,424544
2021-07-02 12:40:00,12:40,333401
2021-07-02 12:50:00,12:50,373631
2021-07-02 13:00:00,13:00,507754
2021-07-02 13:10:00,13:10,563289
2021-07-02 13:20:00,13:20,473024
2021-07-02 13:30:00,13:30,495671
2021-07-02 13:40:00,13:40,397047
2021-07-02 13:50:00,13:50,504955
2021-07-02 14:00:00,14:00,556246
2021-07-02 14:10:00,14:10,262795
2021-07-02 14:20:00,14:20,267882
2021-07-02 14:30:00,14:30,669848
2021-07-02 14:40:00,14:40,287187
2021-07-02 14:50:00,14:50,509945
2021-07-02 15:00:00,15:00,343005
2021-07-02 15:10:00,15:10,523075
2021-07-02 15:20:00,15:20,517851
2021-07-02 15:30:00,15:30,798043
2021-07-02 15:40:00,15:40,589770
2021-07-02 15:50:00,15:50,799469
2021-07-02 16:00:00,16:00,3230524
2021-07-06 09:40:00,09:40,1802290
2021-07-06 09:50:00,09:50,1195947
2021-07-06 10:00:00,10:00,935863
2021-07-06 10:10:00,10:10,717443
2021-07-06 10:20:00,10:20,1157028
2021-07-06 10:30:00,10:30,708748
2021-07-06 10:40:00,10:40,1353751
2021-07-06 10:50:00,10:50,1063519
2021-07-06 11:00:00,11:00,763500
2021-07-06 11:10:00,11:10,1181374
2021-07-06 11:20:00,11:20,1197798
2021-07-06 11:30:00,11:30,1064329
2021-07-06 11:40:00,11:40,909416
2021-07-06 11:50:00,11:50,1056396
2021-07-06 12:00:00,12:00,677856
2021-07-06 12:10:00,12:10,1452213
2021-07-06 12:20:00,12:20,1353615
2021-07-06 12:30:00,12:30,1085474
2021-07-06 12:40:00,12:40,1480405
2021-07-06 12:50:00,12:50,573094
2021-07-06 13:00:00,13:00,942301
2021-07-06 13:10:00,13:10,710799
2021-07-06 13:20:00,13:20,506614
2021-07-06 13:30:00,13:30,689846
2021-07-06 13:40:00,13:40,1290787
2021-07-06 13:50:00,13:50,655915
2021-07-06 14:00:00,14:00,414610
2021-07-06 14:10:00,14:10,516019
2021-07-06 14:20:00,14:20,496742
2021-07-06 14:30:00,14:30,319457
2021-07-06 14:40:00,14:40,425998
2021-07-06 14:50:00,14:50,253318
2021-07-06 15:00:00,15:00,396038
2021-07-06 15:10:00,15:10,366294
2021-07-06 15:20:00,15:20,557829
2021-07-06 15:30:00,15:30,948947
2021-07-06 15:40:00,15:40,582189
2021-07-06 15:50:00,15:50,1054975
2021-07-06 16:00:00,16:00,3513255
2021-07-07 09:40:00,09:40,3108127
2021-07-07 09:50:00,09:50,1891147
2021-07-07 10:00:00,10:00,1307149
2021-07-07 10:10:00,10:10,1657058
2021-07-07 10:20:00,10:20,1204162
2021-07-07 10:30:00,10:30,957617
2021-07-07 10:40:00,10:40,1473212
2021-07-07 10:50:00,10:50,2186374
2021-07-07 11:00:00,11:00,1040021
2021-07-07 11:10:00,11:10,895182
2021-07-07 11:20:00,11:20,743423
2021-07-07 11:30:00,11:30,986261
2021-07-07 11:40:00,11:40,884709
2021-07-07 11:50:00,11:50,1056192
2021-07-07 12:00:00,12:00,621986
2021-07-07 12:10:00,12:10,389216
2021-07-07 12:20:00,12:20,407821
2021-07-07 12:30:00,12:30,560870
2021-07-07 12:40:00,12:40,356588
2021-07-07 12:50:00,12:50,628860
2021-07-07 13:00:00,13:00,302142
2021-07-07 13:10:00,13:10,397411
2021-07-07 13:20:00,13:20,295419
2021-07-07 13:30:00,13:30,332238
2021-07-07 13:40:00,13:40,415953
2021-07-07 13:50:00,13:50,673384
2021-07-07 14:00:00,14:00,472848
2021-07-07 14:10:00,14:10,1107683
2021-07-07 14:20:00,14:20,636183
2021-07-07 14:30:00,14:30,423352
2021-07-07 14:40:00,14:40,524889
2021-07-07 14:50:00,14:50,650129
2021-07-07 15:00:00,15:00,673471
2021-07-07 15:10:00,15:10,301001
2021-07-07 15:20:00,15:20,322732
2021-07-07 15:30:00,15:30,372198
2021-07-07 15:40:00,15:40,462579
2021-07-07 15:50:00,15:50,1081804
2021-07-07 16:00:00,16:00,1557187
2021-07-08 09:40:00,09:40,4393152
2021-07-08 09:50:00,09:50,3116670
2021-07-08 10:00:00,10:00,3506988
2021-07-08 10:10:00,10:10,1833707
2021-07-08 10:20:00,10:20,1407359
2021-07-08 10:30:00,10:30,1488351
2021-07-08 10:40:00,10:40,1780675
2021-07-08 10:50:00,10:50,1021605
2021-07-08 11:00:00,11:00,873754
2021-07-08 11:10:00,11:10,1075364
2021-07-08 11:20:00,11:20,946047
2021-07-08 11:30:00,11:30,664822
2021-07-08 11:40:00,11:40,965916
2021-07-08 11:50:00,11:50,887477
2021-07-08 12:00:00,12:00,753991
2021-07-08 12:10:00,12:10,582689
2021-07-08 12:20:00,12:20,694989
2021-07-08 12:30:00,12:30,442359
2021-07-08 12:40:00,12:40,805829
2021-07-08 12:50:00,12:50,682204
2021-07-08 13:00:00,13:00,570271
2021-07-08 13:10:00,13:10,511558
2021-07-08 13:20:00,13:20,952882
2021-07-08 13:30:00,13:30,964762
2021-07-08 13:40:00,13:40,679326
2021-07-08 13:50:00,13:50,614852
2021-07-08 14:00:00,14:00,527661
2021-07-08 14:10:00,14:10,567162
2021-07-08 14:20:00,14:20,659099
2021-07-08 14:30:00,14:30,999108
2021-07-08 14:40:00,14:40,719034
2021-07-08 14:50:00,14:50,655814
2021-07-08 15:00:00,15:00,711113
2021-07-08 15:10:00,15:10,669960
2021-07-08 15:20:00,15:20,1071380
2021-07-08 15:30:00,15:30,733354
2021-07-08 15:40:00,15:40,832805
2021-07-08 15:50:00,15:50,1263720
2021-07-08 16:00:00,16:00,3111080
2021-07-09 09:40:00,09:40,2860537
2021-07-09 09:50:00,09:50,1765984
2021-07-09 10:00:00,10:00,1816403
2021-07-09 10:10:00,10:10,1428496
2021-07-09 10:20:00,10:20,973631
2021-07-09 10:30:00,10:30,713660
2021-07-09 10:40:00,10:40,881683
2021-07-09 10:50:00,10:50,748410
2021-07-09 11:00:00,11:00,1468287
2021-07-09 11:10:00,11:10,913812
2021-07-09 11:20:00,11:20,452619
2021-07-09 11:30:00,11:30,765009
2021-07-09 11:40:00,11:40,531783
2021-07-09 11:50:00,11:50,560981
2021-07-09 12:00:00,12:00,531509
2021-07-09 12:10:00,12:10,782885
2021-07-09 12:20:00,12:20,485710
2021-07-09 12:30:00,12:30,588130
2021-07-09 12:40:00,12:40,305556
2021-07-09 12:50:00,12:50,794283
2021-07-09 13:00:00,13:00,570090
2021-07-09 13:10:00,13:10,522453
2021-07-09 13:20:00,13:20,331050
2021-07-09 13:30:00,13:30,207823
2021-07-09 13:40:00,13:40,641809
2021-07-09 13:50:00,13:50,474950
2021-07-09 14:00:00,14:00,395636
2021-07-09 14:10:00,14:10,223206
2021-07-09 14:20:00,14:20,250011
2021-07-09 14:30:00,14:30,708917
2021-07-09 14:40:00,14:40,437409
2021-07-09 14:50:00,14:50,496238
2021-07-09 15:00:00,15:00,289323
2021-07-09 15:10:00,15:10,393323
2021-07-09 15:20:00,15:20,513242
2021-07-09 15:30:00,15:30,254723
2021-07-09 15:40:00,15:40,514165
2021-07-09 15:50:00,15:50,994973
2021-07-09 16:00:00,16:00,3231716
2021-07-12 09:40:00,09:40,2155229
2021-07-12 09:50:00,09:50,1160536
2021-07-12 10:00:00,10:00,1384292
2021-07-12 10:10:00,10:10,1251838
2021-07-12 10:20:00,10:20,729277
2021-07-12 10:30:00,10:30,1014981
2021-07-12 10:40:00,10:40,645427
2021-07-12 10:50:00,10:50,528847
2021-07-12 11:00:00,11:00,1140716
2021-07-12 11:10:00,11:10,424477
2021-07-12 11:20:00,11:20,415776
2021-07-12 11:30:00,11:30,481390
2021-07-12 11:40:00,11:40,238518
2021-07-12 11:50:00,11:50,723381
2021-07-12 12:00:00,12:00,337717
2021-07-12 12:10:00,12:10,287196
2021-07-12 12:20:00,12:20,358963
2021-07-12 12:30:00,12:30,272214
2021-07-12 12:40:00,12:40,213687
2021-07-12 12:50:00,12:50,430617
2021-07-12 13:00:00,13:00,304749
2021-07-12 13:10:00,13:10,522010
2021-07-12 13:20:00,13:20,342742
2021-07-12 13:30:00,13:30,217431
2021-07-12 13:40:00,13:40,167432
2021-07-12 13:50:00,13:50,316757
2021-07-12 14:00:00,14:00,273417
2021-07-12 14:10:00,14:10,577961
2021-07-12 14:20:00,14:20,327069
2021-07-12 14:30:00,14:30,368668
2021-07-12 14:40:00,14:40,431513
2021-07-12 14:50:00,14:50,218438
2021-07-12 15:00:00,15:00,264348
2021-07-12 15:10:00,15:10,250083
2021-07-12 15:20:00,15:20,255526
2021-07-12 15:30:00,15:30,381872
2021-07-12 15:40:00,15:40,559109
2021-07-12 15:50:00,15:50,676976
2021-07-12 16:00:00,16:00,2418919
2021-07-13 09:40:00,09:40,1704588
2021-07-13 09:50:00,09:50,1465524
2021-07-13 10:00:00,10:00,969082
2021-07-13 10:10:00,10:10,1526751
2021-07-13 10:20:00,10:20,848441
2021-07-13 10:30:00,10:30,713153
2021-07-13 10:40:00,10:40,841733
2021-07-13 10:50:00,10:50,808763
2021-07-13 11:00:00,11:00,562424
2021-07-13 11:10:00,11:10,483220
2021-07-13 11:20:00,11:20,1020291
2021-07-13 11:30:00,11:30,768351
2021-07-13 11:40:00,11:40,763225
2021-07-13 11:50:00,11:50,319820
2021-07-13 12:00:00,12:00,403645
2021-07-13 12:10:00,12:10,426800
2021-07-13 12:20:00,12:20,476184
2021-07-13 12:30:00,12:30,229381
2021-07-13 12:40:00,12:40,152339
2021-07-13 12:50:00,12:50,414405
2021-07-13 13:00:00,13:00,253761
2021-07-13 13:10:00,13:10,842130
2021-07-13 13:20:00,13:20,1178709
2021-07-13 13:30:00,13:30,1601023
2021-07-13 13:40:00,13:40,1427919
2021-07-13 13:50:00,13:50,1552377
2021-07-13 14:00:00,14:00,888005
2021-07-13 14:10:00,14:10,1850930
2021-07-13 14:20:00,14:20,966610
2021-07-13 14:30:00,14:30,1140998
2021-07-13 14:40:00,14:40,631330
2021-07-13 14:50:00,14:50,1443130
2021-07-13 15:00:00,15:00,720313
2021-07-13 15:10:00,15:10,493997
2021-07-13 15:20:00,15:20,649362
2021-07-13 15:30:00,15:30,592392
2021-07-13 15:40:00,15:40,1469001
2021-07-13 15:50:00,15:50,877888
2021-07-13 16:00:00,16:00,2496099
2021-07-14 09:40:00,09:40,2232395
2021-07-14 09:50:00,09:50,1482826
2021-07-14 10:00:00,10:00,1220636
2021-07-14 10:10:00,10:10,1129070
2021-07-14 10:20:00,10:20,824819
2021-07-14 10:30:00,10:30,1433439
2021-07-14 10:40:00,10:40,981793
2021-07-14 10:50:00,10:50,868070
2021-07-14 11:00:00,11:00,1173743
2021-07-14 11:10:00,11:10,884670
2021-07-14 11:20:00,11:20,727525
2021-07-14 11:30:00,11:30,1146406
2021-07-14 11:40:00,11:40,859326
2021-07-14 11:50:00,11:50,1249965
2021-07-14 12:00:00,12:00,1113474
2021-07-14 12:10:00,12:10,865447
2021-07-14 12:20:00,12:20,674614
2021-07-14 12:30:00,12:30,597502
2021-07-14 12:40:00,12:40,455374
2021-07-14 12:50:00,12:50,610355
2021-07-14 13:00:00,13:00,425433
2021-07-14 13:10:00,13:10,310552
2021-07-14 13:20:00,13:20,401472
2021-07-14 13:30:00,13:30,419967
2021-07-14 13:40:00,13:40,625491
2021-07-14 13:50:00,13:50,310349
2021-07-14 14:00:00,14:00,383329
2021-07-14 14:10:00,14:10,227688
2021-07-14 14:20:00,14:20,419204
2021-07-14 14:30:00,14:30,721148
2021-07-14 14:40:00,14:40,331458
2021-07-14 14:50:00,14:50,445415
2021-07-14 15:00:00,15:00,218818
2021-07-14 15:10:00,15:10,521443
2021-07-14 15:20:00,15:20,687199
2021-07-14 15:30:00,15:30,463377
2021-07-14 15:40:00,15:40,706020
2021-07-14 15:50:00,15:50,1647643
2021-07-14 16:00:00,16:00,3047441
2021-07-15 09:40:00,09:40,2335442
2021-07-15 09:50:00,09:50,1479882
2021-07-15 10:00:00,10:00,1531811
2021-07-15 10:10:00,10:10,948915
2021-07-15 10:20:00,10:20,997873
2021-07-15 10:30:00,10:30,1163754
2021-07-15 10:40:00,10:40,1053184
2021-07-15 10:50:00,10:50,1662964
2021-07-15 11:00:00,11:00,1224556
2021-07-15 11:10:00,11:10,1409141
2021-07-15 11:20:00,11:20,827187
2021-07-15 11:30:00,11:30,928574
2021-07-15 11:40:00,11:40,609269
2021-07-15 11:50:00,11:50,671099
2021-07-15 12:00:00,12:00,627468
2021-07-15 12:10:00,12:10,1354216
2021-07-15 12:20:00,12:20,2000609
2021-07-15 12:30:00,12:30,2970558
2021-07-15 12:40:00,12:40,809909
2021-07-15 12:50:00,12:50,620989
2021-07-15 13:00:00,13:00,1350489
2021-07-15 13:10:00,13:10,961964
2021-07-15 13:20:00,13:20,960774
2021-07-15 13:30:00,13:30,678679
2021-07-15 13:40:00,13:40,1637872
2021-07-15 13:50:00,13:50,1560725
2021-07-15 14:00:00,14:00,1160825
2021-07-15 14:10:00,14:10,984198
2021-07-15 14:20:00,14:20,1066152
2021-07-15 14:30:00,14:30,566386
2021-07-15 14:40:00,14:40,569853
2021-07-15 14:50:00,14:50,1010932
2021-07-15 15:00:00,15:00,1382131
2021-07-15 15:10:00,15:10,745539
2021-07-15 15:20:00,15:20,765126
2021-07-15 15:30:00,15:30,947726
2021-07-15 15:40:00,15:40,1647471
2021-07-15 15:50:00,15:50,2055527
2021-07-15 16:00:00,16:00,3666124
2021-07-16 09:40:00,09:40,2301798
2021-07-16 09:50:00,09:50,1731400
2021-07-16 10:00:00,10:00,1481114
2021-07-16 10:10:00,10:10,918250
2021-07-16 10:20:00,10:20,2403676
2021-07-16 10:30:00,10:30,1797025
2021-07-16 10:40:00,10:40,1253115
2021-07-16 10:50:00,10:50,1079524
2021-07-16 11:00:00,11:00,838477
2021-07-16 11:10:00,11:10,1050875
2021-07-16 11:20:00,11:20,959597
2021-07-16 11:30:00,11:30,1388161
2021-07-16 11:40:00,11:40,680270
2021-07-16 11:50:00,11:50,934989
2021-07-16 12:00:00,12:00,1287932
2021-07-16 12:10:00,12:10,443879
2021-07-16 12:20:00,12:20,656479
2021-07-16 12:30:00,12:30,566104
2021-07-16 12:40:00,12:40,451827
2021-07-16 12:50:00,12:50,426321
2021-07-16 13:00:00,13:00,502974
2021-07-16 13:10:00,13:10,493093
2021-07-16 13:20:00,13:20,444856
2021-07-16 13:30:00,13:30,610326
2021-07-16 13:40:00,13:40,1116024
2021-07-16 13:50:00,13:50,608992
2021-07-16 14:00:00,14:00,481954
2021-07-16 14:10:00,14:10,1152570
2021-07-16 14:20:00,14:20,587944
2021-07-16 14:30:00,14:30,997523
2021-07-16 14:40:00,14:40,784869
2021-07-16 14:50:00,14:50,1031127
2021-07-16 15:00:00,15:00,655844
2021-07-16 15:10:00,15:10,1460378
2021-07-16 15:20:00,15:20,858738
2021-07-16 15:30:00,15:30,951507
2021-07-16 15:40:00,15:40,3091177
2021-07-16 15:50:00,15:50,1548374
2021-07-16 16:00:00,16:00,3451590
2021-07-19 09:40:00,09:40,4211910
2021-07-19 09:50:00,09:50,3067913
2021-07-19 10:00:00,10:00,2828616
2021-07-19 10:10:00,10:10,3135737
2021-07-19 10:20:00,10:20,2075465
2021-07-19 10:30:00,10:30,1888541
2021-07-19 10:40:00,10:40,1859306
2021-07-19 10:50:00,10:50,1434921
2021-07-19 11:00:00,11:00,1518522
2021-07-19 11:10:00,11:10,1489702
2021-07-19 11:20:00,11:20,1130793
2021-07-19 11:30:00,11:30,1021018
2021-07-19 11:40:00,11:40,1434430
2021-07-19 11:50:00,11:50,1220680
2021-07-19 12:00:00,12:00,829034
2021-07-19 12:10:00,12:10,923349
2021-07-19 12:20:00,12:20,952634
2021-07-19 12:30:00,12:30,809181
2021-07-19 12:40:00,12:40,1355445
2021-07-19 12:50:00,12:50,1551249
2021-07-19 13:00:00,13:00,807197
2021-07-19 13:10:00,13:10,1341824
2021-07-19 13:20:00,13:20,1157116
2021-07-19 13:30:00,13:30,1074977
2021-07-19 13:40:00,13:40,1608448
2021-07-19 13:50:00,13:50,899017
2021-07-19 14:00:00,14:00,2181977
2021-07-19 14:10:00,14:10,1153915
2021-07-19 14:20:00,14:20,1017508
2021-07-19 14:30:00,14:30,963266
2021-07-19 14:40:00,14:40,742995
2021-07-19 14:50:00,14:50,613152
2021-07-19 15:00:00,15:00,698729
2021-07-19 15:10:00,15:10,824924
2021-07-19 15:20:00,15:20,1033918
2021-07-19 15:30:00,15:30,868353
2021-07-19 15:40:00,15:40,1520902
2021-07-19 15:50:00,15:50,1596648
2021-07-19 16:00:00,16:00,4139959
2021-07-20 09:40:00,09:40,3169704
2021-07-20 09:50:00,09:50,1870171
2021-07-20 10:00:00,10:00,1690767
2021-07-20 10:10:00,10:10,1288832
2021-07-20 10:20:00,10:20,1611758
2021-07-20 10:30:00,10:30,995408
2021-07-20 10:40:00,10:40,1093316
2021-07-20 10:50:00,10:50,991213
2021-07-20 11:00:00,11:00,967665
2021-07-20 11:10:00,11:10,974374
2021-07-20 11:20:00,11:20,811175
2021-07-20 11:30:00,11:30,510452
2021-07-20 11:40:00,11:40,549369
2021-07-20 11:50:00,11:50,639883
2021-07-20 12:00:00,12:00,428324
2021-07-20 12:10:00,12:10,776904
2021-07-20 12:20:00,12:20,328399
2021-07-20 12:30:00,12:30,317167
2021-07-20 12:40:00,12:40,802561
2021-07-20 12:50:00,12:50,787690
2021-07-20 13:00:00,13:00,498980
2021-07-20 13:10:00,13:10,979924
2021-07-20 13:20:00,13:20,902468
