Time,hhmm,VOLUME
2021-06-02 13:50:00,13:50,6732
2021-06-02 14:00:00,14:00,5547
2021-06-02 14:10:00,14:10,5367
2021-06-02 14:20:00,14:20,9643
2021-06-02 14:30:00,14:30,3564
2021-06-02 14:40:00,14:40,5505
2021-06-02 14:50:00,14:50,3614
2021-06-02 15:00:00,15:00,4162
2021-06-02 15:10:00,15:10,4325
2021-06-02 15:20:00,15:20,3332
2021-06-02 15:30:00,15:30,3021
2021-06-02 15:40:00,15:40,7264
2021-06-02 15:50:00,15:50,6104
2021-06-02 16:00:00,16:00,15671
2021-06-03 09:40:00,09:40,29762
2021-06-03 09:50:00,09:50,27325
2021-06-03 10:00:00,10:00,19486
2021-06-03 10:10:00,10:10,22820
2021-06-03 10:20:00,10:20,17895
2021-06-03 10:30:00,10:30,13560
2021-06-03 10:40:00,10:40,16204
2021-06-03 10:50:00,10:50,19910
2021-06-03 11:00:00,11:00,19859
2021-06-03 11:10:00,11:10,20713
2021-06-03 11:20:00,11:20,14293
2021-06-03 11:30:00,11:30,14246
2021-06-03 11:40:00,11:40,12662
2021-06-03 11:50:00,11:50,8001
2021-06-03 12:00:00,12:00,7322
2021-06-03 12:10:00,12:10,9006
2021-06-03 12:20:00,12:20,8147
2021-06-03 12:30:00,12:30,8631
2021-06-03 12:40:00,12:40,6856
2021-06-03 12:50:00,12:50,5774
2021-06-03 13:00:00,13:00,6697
2021-06-03 13:10:00,13:10,9380
2021-06-03 13:20:00,13:20,7902
2021-06-03 13:30:00,13:30,5885
2021-06-03 13:40:00,13:40,4669
2021-06-03 13:50:00,13:50,9308
2021-06-03 14:00:00,14:00,5903
2021-06-03 14:10:00,14:10,5538
2021-06-03 14:20:00,14:20,5680
2021-06-03 14:30:00,14:30,4898
2021-06-03 14:40:00,14:40,5516
2021-06-03 14:50:00,14:50,4095
2021-06-03 15:00:00,15:00,4390
2021-06-03 15:10:00,15:10,5333
2021-06-03 15:20:00,15:20,5455
2021-06-03 15:30:00,15:30,6038
2021-06-03 15:40:00,15:40,7008
2021-06-03 15:50:00,15:50,9657
2021-06-03 16:00:00,16:00,14907
2021-06-04 09:40:00,09:40,26731
2021-06-04 09:50:00,09:50,21546
2021-06-04 10:00:00,10:00,14488
2021-06-04 10:10:00,10:10,23210
2021-06-04 10:20:00,10:20,14118
2021-06-04 10:30:00,10:30,9937
2021-06-04 10:40:00,10:40,7086
2021-06-04 10:50:00,10:50,12047
2021-06-04 11:00:00,11:00,7591
2021-06-04 11:10:00,11:10,7326
2021-06-04 11:20:00,11:20,7235
2021-06-04 11:30:00,11:30,9171
2021-06-04 11:40:00,11:40,7030
2021-06-04 11:50:00,11:50,4664
2021-06-04 12:00:00,12:00,4436
2021-06-04 12:10:00,12:10,4442
2021-06-04 12:20:00,12:20,5047
2021-06-04 12:30:00,12:30,2745
2021-06-04 12:40:00,12:40,3473
2021-06-04 12:50:00,12:50,2744
2021-06-04 13:00:00,13:00,2936
2021-06-04 13:10:00,13:10,3833
2021-06-04 13:20:00,13:20,3461
2021-06-04 13:30:00,13:30,2993
2021-06-04 13:40:00,13:40,4088
2021-06-04 13:50:00,13:50,4210
2021-06-04 14:00:00,14:00,4747
2021-06-04 14:10:00,14:10,6157
2021-06-04 14:20:00,14:20,4042
2021-06-04 14:30:00,14:30,3254
2021-06-04 14:40:00,14:40,4583
2021-06-04 14:50:00,14:50,3596
2021-06-04 15:00:00,15:00,3405
2021-06-04 15:10:00,15:10,4818
2021-06-04 15:20:00,15:20,4183
2021-06-04 15:30:00,15:30,3689
2021-06-04 15:40:00,15:40,6449
2021-06-04 15:50:00,15:50,9158
2021-06-04 16:00:00,16:00,21986
2021-06-07 09:40:00,09:40,25341
2021-06-07 09:50:00,09:50,17269
2021-06-07 10:00:00,10:00,13865
2021-06-07 10:10:00,10:10,12315
2021-06-07 10:20:00,10:20,12974
2021-06-07 10:30:00,10:30,9392
2021-06-07 10:40:00,10:40,9870
2021-06-07 10:50:00,10:50,9479
2021-06-07 11:00:00,11:00,11929
2021-06-07 11:10:00,11:10,11925
2021-06-07 11:20:00,11:20,9107
2021-06-07 11:30:00,11:30,8687
2021-06-07 11:40:00,11:40,6838
2021-06-07 11:50:00,11:50,6530
2021-06-07 12:00:00,12:00,5618
2021-06-07 12:10:00,12:10,6591
2021-06-07 12:20:00,12:20,4777
2021-06-07 12:30:00,12:30,4391
2021-06-07 12:40:00,12:40,3373
2021-06-07 12:50:00,12:50,3503
2021-06-07 13:00:00,13:00,2592
2021-06-07 13:10:00,13:10,4233
2021-06-07 13:20:00,13:20,4961
2021-06-07 13:30:00,13:30,3444
2021-06-07 13:40:00,13:40,4275
2021-06-07 13:50:00,13:50,5365
2021-06-07 14:00:00,14:00,3236
2021-06-07 14:10:00,14:10,4382
2021-06-07 14:20:00,14:20,3362
2021-06-07 14:30:00,14:30,3237
2021-06-07 14:40:00,14:40,3077
2021-06-07 14:50:00,14:50,2835
2021-06-07 15:00:00,15:00,7936
2021-06-07 15:10:00,15:10,4741
2021-06-07 15:20:00,15:20,6532
2021-06-07 15:30:00,15:30,6314
2021-06-07 15:40:00,15:40,7379
2021-06-07 15:50:00,15:50,7106
2021-06-07 16:00:00,16:00,13884
2021-06-08 09:40:00,09:40,25550
2021-06-08 09:50:00,09:50,22259
2021-06-08 10:00:00,10:00,25492
2021-06-08 10:10:00,10:10,17852
2021-06-08 10:20:00,10:20,10577
2021-06-08 10:30:00,10:30,12339
2021-06-08 10:40:00,10:40,12709
2021-06-08 10:50:00,10:50,11172
2021-06-08 11:00:00,11:00,12743
2021-06-08 11:10:00,11:10,13330
2021-06-08 11:20:00,11:20,12953
2021-06-08 11:30:00,11:30,22465
2021-06-08 11:40:00,11:40,10862
2021-06-08 11:50:00,11:50,12962
2021-06-08 12:00:00,12:00,8898
2021-06-08 12:10:00,12:10,7525
2021-06-08 12:20:00,12:20,5580
2021-06-08 12:30:00,12:30,6751
2021-06-08 12:40:00,12:40,5936
2021-06-08 12:50:00,12:50,4405
2021-06-08 13:00:00,13:00,4517
2021-06-08 13:10:00,13:10,4005
2021-06-08 13:20:00,13:20,5257
2021-06-08 13:30:00,13:30,3949
2021-06-08 13:40:00,13:40,4844
2021-06-08 13:50:00,13:50,3985
2021-06-08 14:00:00,14:00,3828
2021-06-08 14:10:00,14:10,4416
2021-06-08 14:20:00,14:20,3646
2021-06-08 14:30:00,14:30,3225
2021-06-08 14:40:00,14:40,4150
2021-06-08 14:50:00,14:50,3344
2021-06-08 15:00:00,15:00,5151
2021-06-08 15:10:00,15:10,5378
2021-06-08 15:20:00,15:20,4188
2021-06-08 15:30:00,15:30,6444
2021-06-08 15:40:00,15:40,5609
2021-06-08 15:50:00,15:50,6413
2021-06-08 16:00:00,16:00,12927
2021-06-09 09:40:00,09:40,24724
2021-06-09 09:50:00,09:50,28024
2021-06-09 10:00:00,10:00,19549
2021-06-09 10:10:00,10:10,14472
2021-06-09 10:20:00,10:20,12450
2021-06-09 10:30:00,10:30,9716
2021-06-09 10:40:00,10:40,8989
2021-06-09 10:50:00,10:50,9642
2021-06-09 11:00:00,11:00,6793
2021-06-09 11:10:00,11:10,6668
2021-06-09 11:20:00,11:20,7762
2021-06-09 11:30:00,11:30,4206
2021-06-09 11:40:00,11:40,5953
2021-06-09 11:50:00,11:50,4320
2021-06-09 12:00:00,12:00,7048
2021-06-09 12:10:00,12:10,5321
2021-06-09 12:20:00,12:20,4874
2021-06-09 12:30:00,12:30,4519
2021-06-09 12:40:00,12:40,4523
2021-06-09 12:50:00,12:50,3377
2021-06-09 13:00:00,13:00,4104
2021-06-09 13:10:00,13:10,5883
2021-06-09 13:20:00,13:20,4086
2021-06-09 13:30:00,13:30,2633
2021-06-09 13:40:00,13:40,5072
2021-06-09 13:50:00,13:50,4932
2021-06-09 14:00:00,14:00,3249
2021-06-09 14:10:00,14:10,3867
2021-06-09 14:20:00,14:20,4080
2021-06-09 14:30:00,14:30,4380
2021-06-09 14:40:00,14:40,4930
2021-06-09 14:50:00,14:50,4673
2021-06-09 15:00:00,15:00,4819
2021-06-09 15:10:00,15:10,5675
2021-06-09 15:20:00,15:20,4663
2021-06-09 15:30:00,15:30,7095
2021-06-09 15:40:00,15:40,8056
2021-06-09 15:50:00,15:50,8358
2021-06-09 16:00:00,16:00,13560
2021-06-10 09:40:00,09:40,35344
2021-06-10 09:50:00,09:50,25397
2021-06-10 10:00:00,10:00,18451
2021-06-10 10:10:00,10:10,14711
2021-06-10 10:20:00,10:20,14836
2021-06-10 10:30:00,10:30,10423
2021-06-10 10:40:00,10:40,12472
2021-06-10 10:50:00,10:50,21740
2021-06-10 11:00:00,11:00,23853
2021-06-10 11:10:00,11:10,14946
2021-06-10 11:20:00,11:20,11419
2021-06-10 11:30:00,11:30,9926
2021-06-10 11:40:00,11:40,8537
2021-06-10 11:50:00,11:50,13488
2021-06-10 12:00:00,12:00,7560
2021-06-10 12:10:00,12:10,8063
2021-06-10 12:20:00,12:20,9004
2021-06-10 12:30:00,12:30,7707
2021-06-10 12:40:00,12:40,6403
2021-06-10 12:50:00,12:50,5233
2021-06-10 13:00:00,13:00,4795
2021-06-10 13:10:00,13:10,6343
2021-06-10 13:20:00,13:20,4043
2021-06-10 13:30:00,13:30,4242
2021-06-10 13:40:00,13:40,5527
2021-06-10 13:50:00,13:50,4810
2021-06-10 14:00:00,14:00,7560
2021-06-10 14:10:00,14:10,5145
2021-06-10 14:20:00,14:20,3720
2021-06-10 14:30:00,14:30,4862
2021-06-10 14:40:00,14:40,3772
2021-06-10 14:50:00,14:50,4652
2021-06-10 15:00:00,15:00,5981
2021-06-10 15:10:00,15:10,6546
2021-06-10 15:20:00,15:20,3815
2021-06-10 15:30:00,15:30,5325
2021-06-10 15:40:00,15:40,6301
2021-06-10 15:50:00,15:50,4651
2021-06-10 16:00:00,16:00,17637
2021-06-11 09:40:00,09:40,35166
2021-06-11 09:50:00,09:50,23873
2021-06-11 10:00:00,10:00,21185
2021-06-11 10:10:00,10:10,19511
2021-06-11 10:20:00,10:20,12022
2021-06-11 10:30:00,10:30,14225
2021-06-11 10:40:00,10:40,12723
2021-06-11 10:50:00,10:50,17763
2021-06-11 11:00:00,11:00,14634
2021-06-11 11:10:00,11:10,14539
2021-06-11 11:20:00,11:20,10054
2021-06-11 11:30:00,11:30,9261
2021-06-11 11:40:00,11:40,6649
2021-06-11 11:50:00,11:50,7136
2021-06-11 12:00:00,12:00,6906
2021-06-11 12:10:00,12:10,6799
2021-06-11 12:20:00,12:20,7028
2021-06-11 12:30:00,12:30,6088
2021-06-11 12:40:00,12:40,4448
2021-06-11 12:50:00,12:50,6141
2021-06-11 13:00:00,13:00,3781
2021-06-11 13:10:00,13:10,4847
2021-06-11 13:20:00,13:20,4422
2021-06-11 13:30:00,13:30,3299
2021-06-11 13:40:00,13:40,4327
2021-06-11 13:50:00,13:50,3993
2021-06-11 14:00:00,14:00,4400
2021-06-11 14:10:00,14:10,7314
2021-06-11 14:20:00,14:20,4737
2021-06-11 14:30:00,14:30,4411
2021-06-11 14:40:00,14:40,5631
2021-06-11 14:50:00,14:50,4520
2021-06-11 15:00:00,15:00,6057
2021-06-11 15:10:00,15:10,8383
2021-06-11 15:20:00,15:20,6160
2021-06-11 15:30:00,15:30,4986
2021-06-11 15:40:00,15:40,4897
2021-06-11 15:50:00,15:50,6984
2021-06-11 16:00:00,16:00,19123
2021-06-14 09:40:00,09:40,37506
2021-06-14 09:50:00,09:50,27282
2021-06-14 10:00:00,10:00,25380
2021-06-14 10:10:00,10:10,22310
2021-06-14 10:20:00,10:20,14744
2021-06-14 10:30:00,10:30,11231
2021-06-14 10:40:00,10:40,16563
2021-06-14 10:50:00,10:50,14813
2021-06-14 11:00:00,11:00,17843
2021-06-14 11:10:00,11:10,8886
2021-06-14 11:20:00,11:20,14734
2021-06-14 11:30:00,11:30,13943
2021-06-14 11:40:00,11:40,10261
2021-06-14 11:50:00,11:50,8565
2021-06-14 12:00:00,12:00,9045
2021-06-14 12:10:00,12:10,10490
2021-06-14 12:20:00,12:20,10026
2021-06-14 12:30:00,12:30,7632
2021-06-14 12:40:00,12:40,7548
2021-06-14 12:50:00,12:50,5147
2021-06-14 13:00:00,13:00,5528
2021-06-14 13:10:00,13:10,6929
2021-06-14 13:20:00,13:20,5741
2021-06-14 13:30:00,13:30,7357
2021-06-14 13:40:00,13:40,6810
2021-06-14 13:50:00,13:50,9820
2021-06-14 14:00:00,14:00,5535
2021-06-14 14:10:00,14:10,5309
2021-06-14 14:20:00,14:20,5223
2021-06-14 14:30:00,14:30,13127
2021-06-14 14:40:00,14:40,9499
2021-06-14 14:50:00,14:50,6579
2021-06-14 15:00:00,15:00,3851
2021-06-14 15:10:00,15:10,8580
2021-06-14 15:20:00,15:20,6938
2021-06-14 15:30:00,15:30,9047
2021-06-14 15:40:00,15:40,10492
2021-06-14 15:50:00,15:50,16472
2021-06-14 16:00:00,16:00,35985
2021-06-15 09:40:00,09:40,39713
2021-06-15 09:50:00,09:50,26025
2021-06-15 10:00:00,10:00,26355
2021-06-15 10:10:00,10:10,29669
2021-06-15 10:20:00,10:20,16320
2021-06-15 10:30:00,10:30,23967
2021-06-15 10:40:00,10:40,16215
2021-06-15 10:50:00,10:50,15411
2021-06-15 11:00:00,11:00,11117
2021-06-15 11:10:00,11:10,10304
2021-06-15 11:20:00,11:20,10474
2021-06-15 11:30:00,11:30,10262
2021-06-15 11:40:00,11:40,12091
2021-06-15 11:50:00,11:50,9508
2021-06-15 12:00:00,12:00,11029
2021-06-15 12:10:00,12:10,6717
2021-06-15 12:20:00,12:20,6577
2021-06-15 12:30:00,12:30,5970
2021-06-15 12:40:00,12:40,9825
2021-06-15 12:50:00,12:50,7330
2021-06-15 13:00:00,13:00,8036
2021-06-15 13:10:00,13:10,7776
2021-06-15 13:20:00,13:20,7561
2021-06-15 13:30:00,13:30,5397
2021-06-15 13:40:00,13:40,4423
2021-06-15 13:50:00,13:50,5023
2021-06-15 14:00:00,14:00,4902
2021-06-15 14:10:00,14:10,7196
2021-06-15 14:20:00,14:20,11653
2021-06-15 14:30:00,14:30,4684
2021-06-15 14:40:00,14:40,5799
2021-06-15 14:50:00,14:50,6384
2021-06-15 15:00:00,15:00,5649
2021-06-15 15:10:00,15:10,9797
2021-06-15 15:20:00,15:20,5759
2021-06-15 15:30:00,15:30,6918
2021-06-15 15:40:00,15:40,12386
2021-06-15 15:50:00,15:50,13287
2021-06-15 16:00:00,16:00,29692
2021-06-16 09:40:00,09:40,27313
2021-06-16 09:50:00,09:50,19688
2021-06-16 10:00:00,10:00,15623
2021-06-16 10:10:00,10:10,13504
2021-06-16 10:20:00,10:20,10705
2021-06-16 10:30:00,10:30,11248
2021-06-16 10:40:00,10:40,11628
2021-06-16 10:50:00,10:50,12146
2021-06-16 11:00:00,11:00,7749
2021-06-16 11:10:00,11:10,7933
2021-06-16 11:20:00,11:20,8207
2021-06-16 11:30:00,11:30,8620
2021-06-16 11:40:00,11:40,11185
2021-06-16 11:50:00,11:50,7878
2021-06-16 12:00:00,12:00,7409
2021-06-16 12:10:00,12:10,13295
2021-06-16 12:20:00,12:20,11240
2021-06-16 12:30:00,12:30,12332
2021-06-16 12:40:00,12:40,8530
2021-06-16 12:50:00,12:50,5696
2021-06-16 13:00:00,13:00,6067
2021-06-16 13:10:00,13:10,6268
2021-06-16 13:20:00,13:20,8788
2021-06-16 13:30:00,13:30,7794
2021-06-16 13:40:00,13:40,8288
2021-06-16 13:50:00,13:50,5943
2021-06-16 14:00:00,14:00,5629
2021-06-16 14:10:00,14:10,52112
2021-06-16 14:20:00,14:20,29762
2021-06-16 14:30:00,14:30,21425
2021-06-16 14:40:00,14:40,37965
2021-06-16 14:50:00,14:50,31579
2021-06-16 15:00:00,15:00,19398
2021-06-16 15:10:00,15:10,19413
2021-06-16 15:20:00,15:20,20645
2021-06-16 15:30:00,15:30,19516
2021-06-16 15:40:00,15:40,15007
2021-06-16 15:50:00,15:50,17056
2021-06-16 16:00:00,16:00,25658
2021-06-17 09:40:00,09:40,37148
2021-06-17 09:50:00,09:50,23039
2021-06-17 10:00:00,10:00,20741
2021-06-17 10:10:00,10:10,23789
2021-06-17 10:20:00,10:20,18667
2021-06-17 10:30:00,10:30,23317
2021-06-17 10:40:00,10:40,27591
2021-06-17 10:50:00,10:50,18696
2021-06-17 11:00:00,11:00,14224
2021-06-17 11:10:00,11:10,14522
2021-06-17 11:20:00,11:20,23492
2021-06-17 11:30:00,11:30,16940
2021-06-17 11:40:00,11:40,18443
2021-06-17 11:50:00,11:50,11973
2021-06-17 12:00:00,12:00,16275
2021-06-17 12:10:00,12:10,13862
2021-06-17 12:20:00,12:20,14195
2021-06-17 12:30:00,12:30,22060
2021-06-17 12:40:00,12:40,19188
2021-06-17 12:50:00,12:50,12265
2021-06-17 13:00:00,13:00,12056
2021-06-17 13:10:00,13:10,14991
2021-06-17 13:20:00,13:20,9050
2021-06-17 13:30:00,13:30,11321
2021-06-17 13:40:00,13:40,8495
2021-06-17 13:50:00,13:50,9069
2021-06-17 14:00:00,14:00,9137
2021-06-17 14:10:00,14:10,8028
2021-06-17 14:20:00,14:20,6555
2021-06-17 14:30:00,14:30,6441
2021-06-17 14:40:00,14:40,6339
2021-06-17 14:50:00,14:50,7572
2021-06-17 15:00:00,15:00,6197
2021-06-17 15:10:00,15:10,9656
2021-06-17 15:20:00,15:20,8583
2021-06-17 15:30:00,15:30,7311
2021-06-17 15:40:00,15:40,13862
2021-06-17 15:50:00,15:50,11881
2021-06-17 16:00:00,16:00,28491
2021-06-18 09:40:00,09:40,38645
2021-06-18 09:50:00,09:50,24434
2021-06-18 10:00:00,10:00,23047
2021-06-18 10:10:00,10:10,19752
2021-06-18 10:20:00,10:20,13734
2021-06-18 10:30:00,10:30,13006
2021-06-18 10:40:00,10:40,15137
2021-06-18 10:50:00,10:50,13656
2021-06-18 11:00:00,11:00,12787
2021-06-18 11:10:00,11:10,10347
2021-06-18 11:20:00,11:20,17174
2021-06-18 11:30:00,11:30,11368
2021-06-18 11:40:00,11:40,13774
2021-06-18 11:50:00,11:50,10820
2021-06-18 12:00:00,12:00,9456
2021-06-18 12:10:00,12:10,9048
2021-06-18 12:20:00,12:20,6141
2021-06-18 12:30:00,12:30,6376
2021-06-18 12:40:00,12:40,5189
2021-06-18 12:50:00,12:50,7111
2021-06-18 13:00:00,13:00,4727
2021-06-18 13:10:00,13:10,5202
2021-06-18 13:20:00,13:20,6215
2021-06-18 13:30:00,13:30,6228
2021-06-18 13:40:00,13:40,5658
2021-06-18 13:50:00,13:50,4836
2021-06-18 14:00:00,14:00,5376
2021-06-18 14:10:00,14:10,8322
2021-06-18 14:20:00,14:20,4246
2021-06-18 14:30:00,14:30,5125
2021-06-18 14:40:00,14:40,4971
2021-06-18 14:50:00,14:50,6301
2021-06-18 15:00:00,15:00,8422
2021-06-18 15:10:00,15:10,10455
2021-06-18 15:20:00,15:20,9006
2021-06-18 15:30:00,15:30,8040
2021-06-18 15:40:00,15:40,7484
2021-06-18 15:50:00,15:50,9084
2021-06-18 16:00:00,16:00,22854
2021-06-21 09:40:00,09:40,42312
2021-06-21 09:50:00,09:50,25994
2021-06-21 10:00:00,10:00,21256
2021-06-21 10:10:00,10:10,18405
2021-06-21 10:20:00,10:20,17342
2021-06-21 10:30:00,10:30,14334
2021-06-21 10:40:00,10:40,15177
2021-06-21 10:50:00,10:50,10266
2021-06-21 11:00:00,11:00,11193
2021-06-21 11:10:00,11:10,10327
2021-06-21 11:20:00,11:20,8052
2021-06-21 11:30:00,11:30,9390
2021-06-21 11:40:00,11:40,8242
2021-06-21 11:50:00,11:50,7313
2021-06-21 12:00:00,12:00,5940
2021-06-21 12:10:00,12:10,5225
2021-06-21 12:20:00,12:20,4144
2021-06-21 12:30:00,12:30,5190
2021-06-21 12:40:00,12:40,5361
2021-06-21 12:50:00,12:50,4200
2021-06-21 13:00:00,13:00,4231
2021-06-21 13:10:00,13:10,4665
2021-06-21 13:20:00,13:20,3717
2021-06-21 13:30:00,13:30,3731
2021-06-21 13:40:00,13:40,3483
2021-06-21 13:50:00,13:50,7816
2021-06-21 14:00:00,14:00,5555
2021-06-21 14:10:00,14:10,6110
2021-06-21 14:20:00,14:20,3220
2021-06-21 14:30:00,14:30,3227
2021-06-21 14:40:00,14:40,5001
2021-06-21 14:50:00,14:50,4049
2021-06-21 15:00:00,15:00,4810
2021-06-21 15:10:00,15:10,4914
2021-06-21 15:20:00,15:20,6483
2021-06-21 15:30:00,15:30,6712
2021-06-21 15:40:00,15:40,7511
2021-06-21 15:50:00,15:50,6613
2021-06-21 16:00:00,16:00,16219
2021-06-22 09:40:00,09:40,31080
2021-06-22 09:50:00,09:50,21971
2021-06-22 10:00:00,10:00,17350
2021-06-22 10:10:00,10:10,18375
2021-06-22 10:20:00,10:20,11680
2021-06-22 10:30:00,10:30,9024
2021-06-22 10:40:00,10:40,10029
2021-06-22 10:50:00,10:50,10300
2021-06-22 11:00:00,11:00,7499
2021-06-22 11:10:00,11:10,9689
2021-06-22 11:20:00,11:20,9121
2021-06-22 11:30:00,11:30,10177
2021-06-22 11:40:00,11:40,6642
2021-06-22 11:50:00,11:50,4368
2021-06-22 12:00:00,12:00,4880
2021-06-22 12:10:00,12:10,4538
2021-06-22 12:20:00,12:20,4261
2021-06-22 12:30:00,12:30,5989
2021-06-22 12:40:00,12:40,3968
2021-06-22 12:50:00,12:50,3787
2021-06-22 13:00:00,13:00,5458
2021-06-22 13:10:00,13:10,3931
2021-06-22 13:20:00,13:20,5504
2021-06-22 13:30:00,13:30,4459
2021-06-22 13:40:00,13:40,3514
2021-06-22 13:50:00,13:50,2395
2021-06-22 14:00:00,14:00,2747
2021-06-22 14:10:00,14:10,3481
2021-06-22 14:20:00,14:20,3964
2021-06-22 14:30:00,14:30,3398
2021-06-22 14:40:00,14:40,5078
2021-06-22 14:50:00,14:50,5160
2021-06-22 15:00:00,15:00,6466
2021-06-22 15:10:00,15:10,8647
2021-06-22 15:20:00,15:20,11071
2021-06-22 15:30:00,15:30,9281
2021-06-22 15:40:00,15:40,9701
2021-06-22 15:50:00,15:50,8017
2021-06-22 16:00:00,16:00,15364
2021-06-23 09:40:00,09:40,23218
2021-06-23 09:50:00,09:50,14329
2021-06-23 10:00:00,10:00,15722
2021-06-23 10:10:00,10:10,13091
2021-06-23 10:20:00,10:20,10193
2021-06-23 10:30:00,10:30,9728
2021-06-23 10:40:00,10:40,11777
2021-06-23 10:50:00,10:50,8711
2021-06-23 11:00:00,11:00,9120
2021-06-23 11:10:00,11:10,12900
2021-06-23 11:20:00,11:20,7654
2021-06-23 11:30:00,11:30,5685
2021-06-23 11:40:00,11:40,7019
2021-06-23 11:50:00,11:50,5829
2021-06-23 12:00:00,12:00,4921
2021-06-23 12:10:00,12:10,3924
2021-06-23 12:20:00,12:20,4384
2021-06-23 12:30:00,12:30,2692
2021-06-23 12:40:00,12:40,7829
2021-06-23 12:50:00,12:50,8196
2021-06-23 13:00:00,13:00,4308
2021-06-23 13:10:00,13:10,5092
2021-06-23 13:20:00,13:20,4542
2021-06-23 13:30:00,13:30,3509
2021-06-23 13:40:00,13:40,3302
2021-06-23 13:50:00,13:50,3809
2021-06-23 14:00:00,14:00,3034
2021-06-23 14:10:00,14:10,3448
2021-06-23 14:20:00,14:20,3733
2021-06-23 14:30:00,14:30,3498
2021-06-23 14:40:00,14:40,4976
2021-06-23 14:50:00,14:50,3919
2021-06-23 15:00:00,15:00,3644
2021-06-23 15:10:00,15:10,4112
2021-06-23 15:20:00,15:20,4711
2021-06-23 15:30:00,15:30,5685
2021-06-23 15:40:00,15:40,7591
2021-06-23 15:50:00,15:50,7663
2021-06-23 16:00:00,16:00,13218
2021-06-24 09:40:00,09:40,27311
2021-06-24 09:50:00,09:50,15245
2021-06-24 10:00:00,10:00,11932
2021-06-24 10:10:00,10:10,16075
2021-06-24 10:20:00,10:20,9713
2021-06-24 10:30:00,10:30,10207
2021-06-24 10:40:00,10:40,8924
2021-06-24 10:50:00,10:50,7820
2021-06-24 11:00:00,11:00,9249
2021-06-24 11:10:00,11:10,5808
2021-06-24 11:20:00,11:20,5766
2021-06-24 11:30:00,11:30,5938
2021-06-24 11:40:00,11:40,4084
2021-06-24 11:50:00,11:50,6585
2021-06-24 12:00:00,12:00,4590
2021-06-24 12:10:00,12:10,4189
2021-06-24 12:20:00,12:20,9128
2021-06-24 12:30:00,12:30,4988
2021-06-24 12:40:00,12:40,6306
2021-06-24 12:50:00,12:50,7139
2021-06-24 13:00:00,13:00,12099
2021-06-24 13:10:00,13:10,7673
2021-06-24 13:20:00,13:20,9027
2021-06-24 13:30:00,13:30,8304
2021-06-24 13:40:00,13:40,6897
2021-06-24 13:50:00,13:50,8744
2021-06-24 14:00:00,14:00,9781
2021-06-24 14:10:00,14:10,6933
2021-06-24 14:20:00,14:20,4926
2021-06-24 14:30:00,14:30,6002
2021-06-24 14:40:00,14:40,5112
2021-06-24 14:50:00,14:50,4798
2021-06-24 15:00:00,15:00,3826
2021-06-24 15:10:00,15:10,5853
2021-06-24 15:20:00,15:20,5857
2021-06-24 15:30:00,15:30,7648
2021-06-24 15:40:00,15:40,10205
2021-06-24 15:50:00,15:50,9638
2021-06-24 16:00:00,16:00,16419
2021-06-25 09:40:00,09:40,24295
2021-06-25 09:50:00,09:50,14569
2021-06-25 10:00:00,10:00,20360
2021-06-25 10:10:00,10:10,16362
2021-06-25 10:20:00,10:20,16984
2021-06-25 10:30:00,10:30,11723
2021-06-25 10:40:00,10:40,9886
2021-06-25 10:50:00,10:50,7092
2021-06-25 11:00:00,11:00,9541
2021-06-25 11:10:00,11:10,8683
2021-06-25 11:20:00,11:20,6569
2021-06-25 11:30:00,11:30,6487
2021-06-25 11:40:00,11:40,5582
2021-06-25 11:50:00,11:50,5249
2021-06-25 12:00:00,12:00,3828
2021-06-25 12:10:00,12:10,4785
2021-06-25 12:20:00,12:20,4351
2021-06-25 12:30:00,12:30,6454
2021-06-25 12:40:00,12:40,4946
2021-06-25 12:50:00,12:50,3672
2021-06-25 13:00:00,13:00,3857
2021-06-25 13:10:00,13:10,3028
2021-06-25 13:20:00,13:20,4500
2021-06-25 13:30:00,13:30,3429
2021-06-25 13:40:00,13:40,5604
2021-06-25 13:50:00,13:50,4629
2021-06-25 14:00:00,14:00,3142
2021-06-25 14:10:00,14:10,5102
2021-06-25 14:20:00,14:20,5202
2021-06-25 14:30:00,14:30,4173
2021-06-25 14:40:00,14:40,4244
2021-06-25 14:50:00,14:50,4579
2021-06-25 15:00:00,15:00,4594
2021-06-25 15:10:00,15:10,5497
2021-06-25 15:20:00,15:20,4211
2021-06-25 15:30:00,15:30,4863
2021-06-25 15:40:00,15:40,7502
2021-06-25 15:50:00,15:50,7347
2021-06-25 16:00:00,16:00,20713
2021-06-28 09:40:00,09:40,28302
2021-06-28 09:50:00,09:50,19356
2021-06-28 10:00:00,10:00,14746
2021-06-28 10:10:00,10:10,15330
2021-06-28 10:20:00,10:20,13907
2021-06-28 10:30:00,10:30,8402
2021-06-28 10:40:00,10:40,10305
2021-06-28 10:50:00,10:50,7109
2021-06-28 11:00:00,11:00,9882
2021-06-28 11:10:00,11:10,7196
2021-06-28 11:20:00,11:20,5249
2021-06-28 11:30:00,11:30,5426
2021-06-28 11:40:00,11:40,5102
2021-06-28 11:50:00,11:50,5487
2021-06-28 12:00:00,12:00,4087
2021-06-28 12:10:00,12:10,5534
2021-06-28 12:20:00,12:20,4804
2021-06-28 12:30:00,12:30,7815
2021-06-28 12:40:00,12:40,4691
2021-06-28 12:50:00,12:50,3613
2021-06-28 13:00:00,13:00,3480
2021-06-28 13:10:00,13:10,5116
